ss_username,cf_username,cf_rating,cc_username,cc_rating
lzyerste,lzyerste,1447.0,lzyerste,1415.0
Ms_Hyde,aallotar,1144.0310435710321,ankulita_9093,1415.0
AlphaCaspian,total_eclipse,1144.0310435710321,samiatisha35,1415.0
Toufiq,toufiqul97,1282.0,toufiq_aust,1414.0
Avi_1999,avi_1999,1464.0,avinash2017,1414.0
Anu1999,anu1999,1488.0,anu1999,1414.0
same_lame_name,same_lame_name,1591.0,same_lame_name,1414.0
ashadullah_arif,only_arif,1143.1994815154533,ashadullah31,1414.0
YOYOcoder,gowithchristbrah,1143.1994815154533,cos_7777,1414.0
danielsam458,https://codeforces.com/profile/danielsam458,1143.1994815154533,danielsam458,1414.0
eta_carinae,dumm,912.0,s0umyajeet,1413.0
bugkiller_94,bugkiller_94,1152.0,bugkiller_94,1413.0
afrina_miti,afrina_miti,1142.3679194598742,afrina1,1413.0
dragano999,,1142.3679194598742,dragano999,1413.0
apoorv92,apoorv92,1142.3679194598742,apoorv92,1413.0
Tamim_Khan,zerr0r,879.0,tamim_601,1412.0
Rahat_Abir,rahatabir,959.0,rahat_abir,1412.0
rafi1234,rafi1234,1118.0,rafi1234,1412.0
anuragtomar2510,anuragtomar2510,1173.0,anuragtomar,1412.0
Falcon,arpitfalcon,1284.0,arpitfalcon,1412.0
prajjwal21,,1141.5363574042954,prajjwal21,1412.0
Israt_Jahan_R,israt_jahan_r,1045.0,israt_j_r,1411.0
mong2020,changinmong10,1135.0,changinmong10,1411.0
hvs_svh,srivastavahv,1177.0,hvs_svh,1411.0
culnitish,eatless,1260.0,culnitish,1411.0
Rohittt,rohittt,1361.0,rohittt,1411.0
rakib3141,curious_rakib,1402.0,rakib3141,1411.0
notan_07,notan_07,1422.0,notan_07,1411.0
Shoykot_R,shoykot.r,1140.7047953487165,shoykot_r,1411.0
klu_2200030815,klu_2200030815,1140.7047953487165,klu_2200030815,1411.0
Rhythm0088,rhythmsharma808,847.0,rhythm_08,1410.0
Rakibul_Ahasan,__psyche__,897.0,rakibul_ahasan,1410.0
JoyMatubber,rana_matubber,906.0,j_o_y,1410.0
Aryan_Raina,aryan-raina,1673.0,aryan_raina,1410.0
Mukul9897,mukul9897,1139.8732332931374,mukul9897,1410.0
tushar_ahmed,md_tushar_ahmed,1139.8732332931374,tushar_ahmed,1410.0
vibrant,vibrant1,1139.8732332931374,vibrant,1410.0
heist_111,heist_111,1139.8732332931374,vineeth__111,1410.0
jay123,jp007,1139.8732332931374,jpmahto123,1410.0
ayushkr11082001,ayushkr11082000,988.0,ayushkr1108200,1409.0
Shafayet_Tuhin,c-201121,1094.0,shafayet_tuhin,1409.0
AmanTyagi,peace_abandoner,1227.0,programeraman,1409.0
c0de_breaker,c0de_breaker,1264.0,c0de_breaker,1409.0
bogdan_ogorodniy,bogdan_ogorodniy,1889.0,varex_1,1409.0
retsmahekaj,retsmahekaj,714.0,retsmahekaj,1408.0
rahulsah123,rahulsah123,764.0,rahul_sah123,1408.0
SUPTO1,supto1,1033.0,supto1,1408.0
1804018_Nidita,u1804018,1036.0,nidita,1408.0
Luna_4444,luna_4444,1133.0,luna_4444,1408.0
DevJewel,devjewel,1394.0,devjewel143,1408.0
dar_k,dar_k,1405.0,dar_k,1408.0
Atik_,atik_,1810.0,m_a_r,1408.0
Jagadeesh19,jagadeesh19,1138.2101091819795,jagadeesh19,1408.0
Freeknash,nitinashu1995,1138.2101091819795,freeknash,1408.0
muskan077,muskan0702,1096.0,muskan0702,1407.0
KP_863,kumarpritam863,1191.0,kumarpritam863,1407.0
RafiTanim,rafitanim,1262.0,null12_21,1407.0
avnish_002,avnish_002,1137.3785471264007,avnish_002,1407.0
shinigami,shinigami_03,1137.3785471264007,manashvee,1407.0
k_m_madhav,k_m_madhav,1137.3785471264007,k_m_madhav,1407.0
Alpesh_Jamgade,alpeshjamgade21,1137.3785471264007,alpeshjamgade,1407.0
avishek_mondal,,1137.3785471264007,galpo,1407.0
ekrem,ekrem,2186.0,ekrem,1406.0
kasaf21,cypherk21,1136.5469850708218,cypher_21k,1406.0
amangoel987,amangoel9873572693,1136.5469850708218,aman_goel987,1406.0
mjannat,mjannat,850.0,mjannat,1405.0
yashdeep10127,yashdeep10127,894.0,yashdeep10127,1405.0
raratul15,raratul15,946.0,raratul15,1405.0
Barbarian,giyasmahmudmozahed,996.0,barbarian_mozu,1405.0
NAP,napdv,1084.0,nap_dv,1405.0
ktoufiquee,ktoufiquee,1118.0,ktoufiquee,1405.0
shameem17,shameem17,1140.0,shameem17,1405.0
Yashesh,yashesh,1135.7154230152428,yashesh_123,1405.0
adnan_2000,adnan_2000,715.0,adnan_2000,1404.0
indronil_prince,indronil_prince,981.0,indronil_89,1404.0
Mohimenol_Fahim,mohimenolfahim,1069.0,mohimenol44,1404.0
ghorardim,ghorardim,1259.0,goorardim,1404.0
mohit_aggarwal,mohit_aggarwal,1265.0,mohit_aggarwal,1404.0
adnansharif,adnansharif,1443.0,adnan2013,1404.0
t1war1,t1war1,1445.0,t1war1,1404.0
cridaflo,cridaflo,2089.0,cridaflo,1404.0
mukund_2000,mukund_2000,1134.883860959664,mukund19,1404.0
Aditya_15,,1134.883860959664,alp1902,1404.0
niharika_5,niharika_5,1134.883860959664,niharika_5,1404.0
bhawnesh_dipu,bhawnesh_dipu,1134.883860959664,bhawnesh_dipu,1404.0
sairajsawant,sai.raj,717.0,sai_raj,1403.0
vishalag53,vishalag53,900.0,vishalag53,1403.0
tufaan,tufaan42,1228.0,tufaan42,1403.0
kapilkansal,appmnit,1279.0,appmnit,1403.0
appmnit,appmnit,1279.0,appmnit,1403.0
Musfiq_Shohan,musfiqxshohan,1298.0,musfiq_shohan,1403.0
manideep,nizam1998,1455.0,manideep1998,1403.0
subhadeepdeyashi,subhadeep.deyashi,1134.0522989040849,i_am_subhadeep,1403.0
20501A05H9,vamsisaripudi,967.0,vamsisaripudi,1402.0
Shafquat,mshafquat,1088.0,shafquat98,1402.0
Atik_Ahamed,atik_ahamed,1194.0,atik_ahamed,1402.0
Asif_Iqubal_18,asif_iqubal_18,1223.0,algo_cracker,1402.0
deep_123r,deepanshu.rai123,1133.220736848506,djeet_123,1402.0
riyadeb,riyadeb,1133.220736848506,riyadeb,1402.0
Karthik_2602_Guptha,saikarthik2602,796.0,saikarthik2602,1401.0
reluctantcoder,reluctantcoder,977.0,reluctantcoder,1401.0
blackdiamond,pazientzia_indartsua,1165.0,ayeshapoly5953,1401.0
hritika27,jigglypuff_27,1132.3891747929272,jigglypuff27,1401.0
mazharul689,mazharul_190048,746.0,mazharul_48,1400.0
SaifurSami,saifur_sami,885.0,saifur_sami,1400.0
ishu_yash,ikari_stream,1229.0,ishu_yash,1400.0
joydas20081996,joydas1100,1298.0,joydas99,1400.0
Saaidur_Raahmaan,saidur_raahmaan,1130.7260506817693,saidurraahmaan,1399.0
Jaggu123,1231999,1130.7260506817693,manish_1234567,1399.0
horcrux_63,horcrux_63,1130.7260506817693,horcrux_63,1399.0
Akib_Hasan,omi074,1130.7260506817693,omi074,1399.0
SurajTirkey,tsuraj490,1130.7260506817693,tsuraj,1399.0
anupam_12,anupamprakash82,473.0,anupam_12,1398.0
anshika1010,anshika1010,716.0,anshika1010,1398.0
AbirRahman,abirrahman,945.0,abirrahman_007,1398.0
faelyx,faelyx,1735.0,faelyx,1398.0
lovenormie,lovecoder1,745.0,lovesingh_21,1397.0
alpha_pi,alpha_pi,758.0,alpha_pi,1397.0
IWanna_MightiestDisciple,iwanna_mightiestdisciple,928.0,one_piece4000,1397.0
maahfuz,maahfuz,957.0,mahfuz1,1397.0
tgupta9752,puchipuu,963.0,puchi_puu,1397.0
Muhtasim,muhtasim2020,981.0,muhtasim,1397.0
sparsh_03,sparsh_03,1455.0,sparsh_03,1397.0
gurkirat15,gurkirat15,1129.0629265706114,gurkirat15,1397.0
Orihime,orihime,934.0,playcrush,1396.0
SSJ_naiM,naim,1090.0,i_0__0_i,1396.0
_99preeti_,99_preeti,1212.0,preeti_12345,1396.0
erfanul007,erfanul007,1128.2313645150325,erfanul007,1396.0
beta002,beta002,1128.2313645150325,beta002,1396.0
HridoyHazard47,hridoyhazard,1128.2313645150325,hridoymu47,1396.0
AkashHooda,akashhooda,1128.2313645150325,akash_0608,1396.0
Nitish_Thotakura,kl_2000031757,742.0,klu_2000031757,1395.0
emilyperalta,pretentiouscoder,1204.0,pretentiousc,1395.0
salam_35,salam_35,1330.0,salam_35,1395.0
i_am_swachha,i_m_swachha,1378.0,aswachha,1395.0
qj,twilight,2671.0,jiaqiyang,1395.0
piyush1446,verybadatit,1127.3998024594534,piyush1446,1395.0
jaspalsing9876,code_breaker21,826.0,code_breaker21,1394.0
Shoukhin78,shoukhin78,1005.0,shoukhin78,1394.0
smsarfroz78,smsarfroz78,1188.0,smsarfroz78,1394.0
spectre_,spectre_1502,1126.5682404038746,spectre_1502,1394.0
kanakgoel36,kanakgoel36,1126.5682404038746,kanakgoel36,1394.0
Gautam018,gautamgottipati,1126.5682404038746,gautam_018,1394.0
jeevaanatarajan,bike_freak,1012.0,bike_freak,1393.0
azizul_hossain,sql_slammer,1057.0,heimdal,1393.0
sankoo29,sankoo29,1125.7366783482955,sankoo29,1393.0
Hellbent,hellbent_123,1125.7366783482955,rupasingh12,1393.0
sanchit339,panther339,739.0,sanchit339,1392.0
im_2020,cp_yash,834.0,mr_yash01,1392.0
deepug1211,deepug,846.0,deepu1211,1392.0
rishabhdadsena,rishabh_dadsena,995.0,rishabh62,1392.0
fastnoise,fastnoise,1185.0,fastnoise,1392.0
Roki_Moulik,rokim_,1202.0,roki147,1392.0
Byte_Rider,byte-rider,1277.0,byte_rider12,1392.0
rmedeiros23,rmedeiros23,1843.0,rmedeiros23,1392.0
yashsaga,yashsaga,1124.9051162927167,yashsaga,1392.0
renzaluar,mah1r,1124.9051162927167,foxxin,1392.0
mhiceiuk,i_m_shakil,1124.9051162927167,mhiceiuk,1392.0
DarthCoder,darthc0der,1124.9051162927167,darthc0der,1392.0
darthc0der,darthc0der,1124.9051162927167,darthc0der,1392.0
imabhi_241,imabhi_241,1124.9051162927167,imabhi_241,1392.0
harshitsharma3200,harshitsharma321,713.0,harshit3111,1391.0
mohammad_muzaaahid,s0l0,945.0,muzahid_98,1391.0
jack__frost,jack__frost,1345.0,jack__frost,1391.0
dipta10,dipta10,1524.0,dipta10,1391.0
Vonatlus,sultanov_,1848.0,sultanov,1391.0
corleone,,1124.0735542371378,pankajspartan,1391.0
vidushi2504,vidushi2504,814.0,vidushi2504,1390.0
prantacse14,prantacse14,900.0,prantacse14,1390.0
rv52,rv4852,905.0,vrstar5643,1390.0
pramodh_v,frauddd,1094.0,pramodh_10302,1390.0
Anurag_Mishra,anurag_mishra,1290.0,anuragiiit,1390.0
usocial_a,ahs_58,1386.0,ahasun96,1390.0
ArtemL,arteml,1417.0,artem219999,1390.0
diasu,dias_u,1648.0,dias_u,1390.0
anikakash,__infinity_l00p__,1123.2419921815588,anikakash,1390.0
hardikpandey23,hardikpandey23,1123.2419921815588,hardikpandey15,1390.0
AK_18,k_tle,1123.2419921815588,hi_ak_18,1390.0
arundhatiS,arundhatis,356.0,aruuu123,1389.0
Mahfidiitju,mahfidjuiit,844.0,mahfidiitju,1389.0
patel02,patel02,925.0,divyankpatel02,1389.0
nirali,niralichoudhary,962.0,nirali359,1389.0
bhavya24,bhavya_rai,1220.0,bhavyarai24,1389.0
Hitman,_-_-_-,1268.0,rohithnomula,1389.0
kinmod,nikdom,1316.0,kimono_dragon,1389.0
Swarn10,swarn10,1522.0,swarn2212,1389.0
AiRobot,nil_paracetamol,1122.41043012598,flash_nil,1389.0
Abhi0001,abhi0001,1122.41043012598,abhijeetchatte,1389.0
thakkarcoder,i_am_codecracker,1116.0,thakkarcoder,1388.0
imzishan,pehchan_kaun,1121.5788680704009,imzishan007,1388.0
Mini_programmer,neon_10,619.0,neon_10,1387.0
jefsam,jeffinsam,961.0,jeffin143,1387.0
kuppu,kuppu,1174.0,karthikuppu_12,1387.0
rifat448,rifat448,1295.0,rifat448,1387.0
iamabhilive,iamabhilive,378.0,iamabhilive,1386.0
Gourob_Debnath,deb_neek,914.0,gourob_21,1386.0
StormShadow2001,srikar_sai,999.0,srikarsai2001,1386.0
Syadshajib_CoU,syed_shajib,1106.0,syedshakil,1386.0
up79,epsilon123,1375.0,epsilon123,1386.0
toriqul07,toriqul07,1119.9157439592432,toriqul07,1386.0
Furiousbug_1602,furiousbug_1602,1119.9157439592432,amandeep2624,1386.0
Amandeep_2624,furiousbug_1602,1119.9157439592432,amandeep2624,1386.0
H_Alexa,yh_alexa,1039.0,hs_alexa,1385.0
atul_lpu,killcode,1425.0,atulmaster,1385.0
akhem301,akhem301,1432.0,akshay357,1385.0
akash1518,akash1518,1464.0,jumbler,1385.0
Avi_2506,avi_2506,1473.0,aviralj,1385.0
monon_mirza,monon_mirza,1119.084181903664,concave_mirror,1385.0
advait,deveshbalaji,891.0,advait412000,1384.0
vikassnwl,vikassnwl,894.0,vikassnwl,1384.0
rush153,adrenalinerush153,1191.0,btech1016418,1384.0
singh_hritik_11,hritiksingh812,1118.2526198480853,singh_hritik,1384.0
vaibhavdaren,vaibhavdaren,1118.2526198480853,vaibhavaren,1384.0
m_nigam01,m_nigam01,1118.2526198480853,m_nigam,1384.0
mime_cse,mime,1028.0,mimebdinfo,1383.0
asad_it,559935,1117.4210577925062,asad14053,1383.0
deepak_097,deepak_097,1117.4210577925062,deepak_097,1383.0
DharmangGohel,d._.g,1117.4210577925062,dg_11,1383.0
red3289,saikiran_reddy3289,1117.4210577925062,red3289,1383.0
Abhi2003,abhi_kgp2003,1117.4210577925062,abhiram_2003,1383.0
pankaj729,pkp245464,645.0,pkp245464,1382.0
itsmdshahin,itsmdshahin,827.0,itsshahin,1382.0
imdeeps,star_deeps,1370.0,star_deeps,1382.0
10001001,10001001,1116.5894957369273,astromanish,1382.0
amrocks,amrocks1,1116.5894957369273,amrocks,1382.0
nihir_agarwal,nihiragarwal,1115.7579336813485,nihiragarwal,1381.0
RED_2724,red2724,1115.7579336813485,red2727,1381.0
icgadi99,ydasc815,866.0,ydasc815,1380.0
tawhidmonowar,tawhidmonowar,940.0,tawhidmonowar,1380.0
Brooklyn_kid,just_a_kid_from_brooklyn,946.0,brooklyn_kid,1380.0
udoy_cuet_109,udoy_das,1082.0,udoy109,1380.0
tasin_hoque,tasin,1365.0,tasin_hoque,1380.0
ry7mih,ry7mih,1376.0,ry7mih,1380.0
techakash,techakash,1606.0,techakash,1380.0
Kygo,0.24,1114.9263716257694,kygo_2002,1380.0
wasiqb,wizonsoft,387.0,wasiqb,1379.0
CodeTyper,codetyper,1022.0,code_typer,1379.0
rahmanMoshiur,rahmanmoshiur,1221.0,rahmanmoshiur,1379.0
Chr0nicl3,chr0nicl3,1383.0,uukaran1,1379.0
hetshah25,hetshah25,1433.0,het_shah,1379.0
Firastic,firastic,1114.0948095701906,firastic,1379.0
jaydevjaipur00,jaydevjaipur00,1114.0948095701906,jaydevjaipur00,1379.0
aniketsingh2002,aniketsinghcoder,711.0,aniketsingh294,1378.0
the_uncoder,aviharsh,770.0,the_un_coder,1378.0
dd1999,the_sleepy_coder,1082.0,looser_d,1378.0
Ashu27696,ashurocks,1174.0,ashu27696,1378.0
maverick00,maverick00,1513.0,maverick00,1378.0
Promi52,prom_i,1113.2632475146115,prom_i,1378.0
muktadirkhan,muktadirkhan889,1113.2632475146115,muktadirkhan,1378.0
javhus54,javed25,1113.2632475146115,javhus54,1378.0
mahmud006,mah_mood,802.0,mahmudul006,1377.0
Tofayel71,blind_eyes,1056.0,blindeyes_71,1377.0
SanjidaSamanta,ki_name_dibo,1112.4316854590327,hima_2,1377.0
JRebosio,jrebosio,1112.4316854590327,jorgerebosio,1377.0
neha_3001,neha3001.singh,1112.4316854590327,neha_3001,1377.0
djamwal10,deepak0401,777.0,djamwal10,1376.0
tanim26072000,tanim26072000,1028.0,tanim2607,1376.0
ashish_mittal2047,br00tf0rce,1428.0,mittal_saab,1376.0
Siabus,siabus,1111.6001234034538,siabus,1376.0
nav99,nav1dzaman,1111.6001234034538,nav99,1376.0
bad_bat,bad_bat,1111.6001234034538,bad_bat,1376.0
prachin_roy,prachin_roy,1111.6001234034538,bhagyo_bandhu,1376.0
khushalmajoka,khushalmajoka,897.0,khushal2000,1375.0
Arunika,arunikayadav42,925.0,minimata,1375.0
aryash747,aryash747,1259.0,aryash747,1375.0
sharmadhruv272,sharmadhruv272,1485.0,dhruv79,1375.0
SLAYIN_U,shivamuniyal12,1110.7685613478748,shivamuniyal12,1375.0
SazzadSowmiik,sazzadsowmik,946.0,sazzad_sowmik,1374.0
prateek21,prateek_21,1446.0,prtikmhswri,1374.0
Taohid,taohidul_islam,1109.936999292296,taohid101,1374.0
rohit_1_7,rohit_1_7,1109.936999292296,rohit_1_7,1374.0
ankitdhariwal,ankitdhariwal2,1109.936999292296,ankitdhariwal,1374.0
brahmareddy74,reddybr,363.0,brahmareddy74,1373.0
atiq_143,dentofiem,710.0,atiq_143,1373.0
Rumee,sazzadrume,814.0,sazzadrume,1373.0
adarshraj365,adarshraj365,1141.0,adarshraj_365,1373.0
Noob13,kawshik_1703016,959.0,kawshik,1372.0
Vulnerable,darkshadow07,1212.0,darkshadow07,1372.0
manoera262,manoera262,1108.273875181138,manoera262,1372.0
anshika_85,anshika_85,1108.273875181138,anshika_85,1372.0
tarun2207,,1108.273875181138,tarungarg_123,1372.0
ishita_chatto21,ishita_21,716.0,ishita_21,1371.0
50,yedala,1061.0,kitkatreddy,1371.0
MansiM,,1107.4423131255592,mansismore_11,1371.0
ahsan_habib,ahsan_habib,1107.4423131255592,ahsan170111,1371.0
shawkyebrahim,shawkyebrahim,1196.0,shawkyebrahim,1370.0
abhisheksingh,itachi007,1268.0,coder_bakugo,1370.0
sojiro_seta,sojiro_seta,1351.0,sojiro_seta,1370.0
jddantes,jddantes,1106.61075106998,jddantes,1370.0
Arshad_786_khan,,1106.61075106998,arshadkhan7867,1370.0
sanjeev_2020,sanjeev_waste,571.0,sanjeev_20202,1369.0
Utkarsh_135,utkarshagarwal101,1142.0,utkarsh135,1369.0
mr___hacker____,mr___hacker____,1160.0,mr_hacker__,1369.0
Archana510,ar.chana_470,1105.7791890144013,archana510,1369.0
riddle279,riddle279,1105.7791890144013,riddle279,1369.0
__TheRJ__,rj_rounak,1105.7791890144013,rj_rounak,1369.0
the_shaeekh,shaeekhshuvro,1105.7791890144013,shaeekh,1369.0
hunterzolomon,shreyash127,1064.0,mslj,1368.0
Joynal,joynal,1354.0,joynal_67,1368.0
hemantkushwah45,hemant_323,1585.0,hemant_526,1368.0
soummo,remarks,1104.9476269588222,hyadess,1368.0
bajaj_shivam,bajaj_shivam,1104.9476269588222,shivambajaj,1368.0
Samin_aust,samin_43,701.0,samin_18,1367.0
ravijnv23,ravijnv23,1128.0,ravindra_1,1367.0
nesarjony,nesar_jony,1213.0,nesarjony,1367.0
mursalatul,mursalatul_pallob,1104.1160649032433,mursalatul,1367.0
Jaminur_Rashid,jaminurrashid,760.0,iamtarun,1366.0
anandcool678,anandcool678,977.0,anandcool678,1366.0
devj1999,devj1999,1001.0,dev1999,1366.0
subho_01santra,subho_01santra,1041.0,subho_01santra,1366.0
__NSH__,a_random_variable,1092.0,narender2424,1366.0
tanvin_05,the__tanvin,1274.0,tanvin_05,1366.0
MH_parag,mh_parag,1103.2845028476645,mh_parag,1366.0
18H51A0476,mohammed_raheez,1103.2845028476645,mohammedraheez,1366.0
DebSachin,lumberjack_man,1671.0,predator98,1366.0
fire_lacchu,ghanchi_laxman0709,773.0,laxman_geh07,1365.0
imtiiiii,narcos,916.0,imtiiiii,1365.0
Huzaifa,huzaifareed100,949.0,huzaifa17,1365.0
c191023,__alim_,998.0,c191023,1365.0
kskritikasinghal98,kusumlata98,1349.0,kritika_051298,1365.0
merajmasuk,merajmasuk,779.0,merajmasuk,1364.0
pragya007,bullet123,1010.0,pragyanand123,1364.0
___santo___,__saanto_,1232.0,santo251,1364.0
roferrlls,roferrlls,1302.0,roferrlls,1364.0
tejank10,tejank10,1101.6213787365066,tejank10,1364.0
siddu,siddu2001,625.0,siddu2001,1363.0
AKBAR1214,aspatelakbar,1162.0,akbarpatel,1363.0
Sp3cTer,sp3cter,1258.0,efat1531,1363.0
kraken7,kraken7,1100.7898166809275,kraken7,1363.0
royal_risi,royal_risi,1100.7898166809275,risi1006,1363.0
rathore211,pragatirathore211,1100.7898166809275,rathore211,1363.0
icecreaminwinter,satya_jha,1100.7898166809275,cbuff,1363.0
Hafsa_MU,hafsa--mu,544.0,hafsa_mu,1362.0
daddy_puff,daddy_puff,812.0,daddy_puff,1362.0
root__786,root__786,911.0,root__786,1362.0
tejaram15,tejaram15,948.0,tejaram15,1362.0
bhushi_007,bhushi_007,1216.0,bhushi_007,1362.0
outofleague,outofleague,1242.0,poonam0908_,1362.0
K_Sandip_A,k_sandip_a,1099.9582546253487,sandip_k_a,1362.0
smsaleque,saleque,1099.9582546253487,smsaleque,1362.0
N_A_B_H_A_N,j_a_w_a,1099.9582546253487,n_e_a_r,1362.0
rashedul_riad,rashedul_riad,1099.9582546253487,rash1415,1362.0
kazol196295,kazol196295,751.0,kazol007,1361.0
nikhilm2302,hacker2302,1019.0,nikhilm2302,1361.0
pranto_ruet,pranto_ruet,1099.1266925697698,pranto1503010,1361.0
Shariq_Saifi,,1099.1266925697698,shaiq_191969,1361.0
vaibhavabhaysharma,vaibhavabhaysharma,577.0,vaibhav_the_vs,1360.0
Topu_98,ashfiq_98,900.0,ashfiq_98,1360.0
hemant_1724,hemant_1724,970.0,hemant_1724,1360.0
ankitraj1996,payback_1996,1098.2951305141908,ankitraj1996,1360.0
ShubhamBauskar,,1098.2951305141908,shubham1998,1360.0
shakti5297,shakti5297,744.0,shakti5297,1359.0
raj_aman,aman1776,1651.0,aman1776,1359.0
PP_Paul,ppnt,1784.0,pp_paul,1359.0
Teja_Sruthi,404butnoterror,784.0,teja_sruthi,1358.0
namanj401,namanj401,1746.0,namanj401,1358.0
sidd_d06,sidd_d06,1096.6320064030328,sidd_d06,1358.0
Spectre_7,spectre_7,698.0,spectre_07,1357.0
sid15298,siddhantjain15298,723.0,sid15298,1357.0
grv99,grv99,1000.0,grv_1999,1357.0
Kanudo,shyamal.jadav,1251.0,kanudo_10,1357.0
Mahinur,mahinur,1095.800444347454,mahinur,1357.0
TB_11,tawfica_bhuiyan,1095.800444347454,tb_11,1357.0
abidkhan484,careless.abid,1095.800444347454,abidkhan484,1357.0
Roz2,croz2,393.0,adityadi279,1356.0
sandwiptanu,sandwiptanu,889.0,sandwiptanu,1356.0
kshmasingh_29,kshmasingh29,1116.0,moonlight_29,1356.0
divideandconquer,singh.ece5040,1190.0,nowuseeme_03,1356.0
Tissue,tissueroll,1094.9688822918752,tissue,1356.0
Vinothcp,vinoth_0708,1094.9688822918752,vinoth0708,1356.0
nikhilrajsingh,nikhilrajsingh,618.0,nikhilrajsingh,1355.0
lu_rummanrahib,thebuggyman,1185.0,lu_rummanrahib,1355.0
Shaown_P_224,shaown224,1094.137320236296,shaown224,1355.0
promi_38,moju_38,844.0,promi_38,1354.0
dcpandey,dcpandey0,895.0,dcpandey,1354.0
shafiul_sumon,shafiul.sumon,1093.3057581807172,shafiul_sumon,1354.0
souvenger,souvenger,1093.3057581807172,souvenger,1354.0
mahesh_hacker,mahesh_hacker,1093.3057581807172,mahesh_hacker,1354.0
raju56,raju_molla56,818.0,raju_molla,1353.0
The_lOsEr,honeyy,1092.4741961251382,honeyy__,1353.0
anikseu,alwayserangel,1267.0,anikseu,1352.0
ranit,ranit,1091.6426340695593,ranit,1352.0
Tasin_021,toshifurrahman,882.0,tasin_021,1351.0
manikasharma,manikasharma09,1038.0,manikasharma09,1351.0
srijansingh,srijansingh,1090.8110720139805,ccnsb,1351.0
shubh011,,1090.8110720139805,ravi2000,1351.0
Almin,harish08,1135.0,alphawoop,1350.0
phogat_007,_phogat.007,1235.0,phogat_007,1350.0
s6088,s6088,1334.0,s6088,1350.0
elf_mcodek,elf_mcodek,1089.9795099584014,mohnaa_g,1350.0
1.52E+09,al.noman,1089.9795099584014,al_noman1,1350.0
groove105,,1089.9795099584014,niharikagrover,1350.0
sravi1210,ravi,1089.9795099584014,sexyravi,1350.0
NamanJain14,namanjain14101999,1089.9795099584014,naman_jain1999,1350.0
dragon_of_flame,dragon_of_flame,1252.0,dipu_sultan_20,1349.0
Asif_Mohammad,asif_mohammad,1089.1479479028226,asif_md,1349.0
kazi_RUET,okazi_,1089.1479479028226,kazi_ruet,1349.0
sushrut_1,joker4everyone,996.0,bhatele,1348.0
rubina_,roseruby6006,1143.0,rubina_,1348.0
slow_coder,amrit_malla,1088.3163858472435,amrit_malla,1348.0
bipinsingh061,bipinsingh061,826.0,bipinsingh061,1347.0
RM07,rm07,1120.0,rohanmeena07,1347.0
shubham99,shubham99,1288.0,shubham99,1347.0
chetan52720,chetan52720,1087.4848237916647,chetan52720,1347.0
BinaryBeast007,binarybeast007,1087.4848237916647,binarybeast007,1347.0
sana_912,sana_,811.0,sana_912,1346.0
BeAsTmAsTeR169,beastmaster,949.0,beastmaster169,1346.0
gamerrishad,gamerrishad,1239.0,gamerrishad,1346.0
namanvijay,slayer__,1262.0,vijaynv2611,1346.0
Shivm,shivm99,1086.6532617360858,shivm99,1346.0
KING_LUFFY,,1086.6532617360858,spidey_suck,1346.0
ayushsinha1996,ayushsinha1996,1086.6532617360858,ayushsinha1996,1346.0
seirios,seirios,1086.6532617360858,seirios,1346.0
Amitdey,amitdey,837.0,amit_dey_iiuc,1345.0
riddle,rid.dle,1117.0,riddle989,1345.0
rahulwalkar,rahulwalkar,1250.0,rahulwalkar,1345.0
sleepyEngineer_98,asutosh1998,1085.8216996805068,asutosh_1998,1345.0
sami110107,_hangover_,1085.8216996805068,shamiul_pust,1345.0
saira_12_tabassum,saira_tabassum,1085.8216996805068,saira12,1345.0
1.90E+08,1.90E+08,1085.8216996805068,jeevan9312,1345.0
mhFUAD,mhfuad11,1409.0,mhfuad11,1344.0
raushan606,raushankumar606,784.0,raushan606,1343.0
jagonmoy,jagonmoy,1054.0,jagonmoy29,1343.0
Waqar_107,waqar_107,1658.0,waqar_107,1343.0
Tyrant67,tyrant67,1084.1585755693488,tyrant67,1343.0
undecipherable,undecipherable,1084.1585755693488,undecipherable,1343.0
Likhita112,pandiri_likhita,908.0,likhita112,1342.0
sesky_crocodile,sesky_crocodile,1004.0,hasan1475,1342.0
dhruva0206,justsolve,1083.0,dhruva0206,1342.0
prateekkrishna,prateekkrishna,1117.0,prateekkrishna,1342.0
alankrit_03,alankrit_03,1152.0,alankrit_98,1342.0
